epoch,train_loss,val_loss
1,4.291725492477417,3.212367057800293
2,2.413273064295451,2.1970216035842896
3,1.9076764424641928,1.8975460529327393
4,1.7397338549296062,1.7669519186019897
5,1.661899216969808,1.6904319524765015
6,1.6202124277750651,1.6451821327209473
7,1.591356627146403,1.6131319999694824
8,1.5725877285003662,1.5922162532806396
9,1.5574332078297932,1.574691891670227
10,1.547055991490682,1.5621466636657715
11,1.5373602549235026,1.5487076044082642
12,1.530229123433431,1.5400786399841309
13,1.523147710164388,1.5312676429748535
14,1.5183374245961507,1.525339961051941
15,1.5127437909444172,1.5163788795471191
16,1.5062764008839926,1.5129516124725342
17,1.5011146227518717,1.509448766708374
18,1.4972630977630614,1.5061894655227661
19,1.4949602444966634,1.5014514923095703
20,1.4908461093902587,1.5007538795471191
21,1.4876895427703858,1.4961514472961426
22,1.482081158955892,1.4962784051895142
23,1.4821668148040772,1.4976153373718262
24,1.4777846018473306,1.4893219470977783
25,1.4763049443562826,1.4878735542297363
26,1.4760427792867026,1.4882866144180298
27,1.4786837259928385,1.4876070022583008
28,1.4748714764912922,1.48744797706604
29,1.4705454349517821,1.4826951026916504
30,1.4725253582000732,1.4882546663284302
31,1.472220786412557,1.4826891422271729
32,1.471063486735026,1.4828320741653442
33,1.4693089644114177,1.4788038730621338
34,1.4654984951019288,1.475507140159607
35,1.4654823462168376,1.4835872650146484
36,1.4669044812520344,1.477150559425354
37,1.4655903498331706,1.4753646850585938
38,1.4654237270355224,1.4791256189346313
39,1.4665049076080323,1.4799129962921143
40,1.463787285486857,1.4803876876831055
41,1.4647694110870362,1.4814311265945435
42,1.4670908133188882,1.4758992195129395
43,1.464380677541097,1.477542757987976
44,1.4635964552561442,1.4801400899887085
45,1.4631253083546956,1.4794961214065552
46,1.4652302106221518,1.4782246351242065
47,1.4635547478993733,1.480911374092102
48,1.4631381034851074,1.4786912202835083
49,1.4610271294911703,1.481550931930542
50,1.464362128575643,1.4803962707519531
