epoch,train_loss,val_loss
1,2.56909733571638,5.75865551637065
2,2.3437911463342873,6.5808220919101466
3,2.9996089426503256,7.61512444865319
4,3.777892863451164,8.761587794749968
5,4.28731653849585,9.262655242796868
