feature,padj,fold,model
AP000356.2,0.044304487095292444,3,RF_max_depth=2_min_samples_leaf=5
BTLA,0.044304487095292444,3,RF_max_depth=2_min_samples_leaf=5
HCN2,0.044304487095292444,3,RF_max_depth=2_min_samples_leaf=5
ASIC4,0.044304487095292444,3,RF_max_depth=2_min_samples_leaf=5
MMEL1,0.044304487095292444,3,RF_max_depth=2_min_samples_leaf=5
APLP1,0.04438997879529887,3,RF_max_depth=2_min_samples_leaf=5
DLX1,0.04438997879529887,3,RF_max_depth=2_min_samples_leaf=5
KLHL31,0.04483854200052717,3,RF_max_depth=2_min_samples_leaf=5
BCL7A,0.04512631081440691,3,RF_max_depth=2_min_samples_leaf=5
FIRRE,0.04531608625276706,3,RF_max_depth=2_min_samples_leaf=5
AL591845.1,0.04531608625276706,3,RF_max_depth=2_min_samples_leaf=5
FRRS1L,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
KIF5C,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
TNFRSF4,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
SLC7A4,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
IL9R,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
NPFFR1,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
TULP1,0.04555788298977436,3,RF_max_depth=2_min_samples_leaf=5
YWHAZP4,0.04616534987279668,3,RF_max_depth=2_min_samples_leaf=5
HIST1H3E,0.04706352202406224,3,RF_max_depth=2_min_samples_leaf=5
SLC6A10P,0.04727753183723076,3,RF_max_depth=2_min_samples_leaf=5
AC004706.3,0.047435005287452384,3,RF_max_depth=2_min_samples_leaf=5
FNDC7,0.047435005287452384,3,RF_max_depth=2_min_samples_leaf=5
CDCA7,0.04792183692872052,3,RF_max_depth=2_min_samples_leaf=5
FP236383.1,0.04792183692872052,3,RF_max_depth=2_min_samples_leaf=5
PCAT1,0.04792183692872052,3,RF_max_depth=2_min_samples_leaf=5
NTRK1,0.04792183692872052,3,RF_max_depth=2_min_samples_leaf=5
TTLL8,0.047928446392983146,3,RF_max_depth=2_min_samples_leaf=5
C2orf73,0.047928446392983146,3,RF_max_depth=2_min_samples_leaf=5
RHPN1,0.047928446392983146,3,RF_max_depth=2_min_samples_leaf=5
AC068389.1,0.04806717731358473,3,RF_max_depth=2_min_samples_leaf=5
TMEM26,0.04852670254165029,3,RF_max_depth=2_min_samples_leaf=5
ANKRD30BL,0.04852670254165029,3,RF_max_depth=2_min_samples_leaf=5
TDRKH-AS1,0.04852670254165029,3,RF_max_depth=2_min_samples_leaf=5
TSPEAR-AS2,0.04852670254165029,3,RF_max_depth=2_min_samples_leaf=5
C2orf83,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
FGF1,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
PRLHR,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
SLC22A20P,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
SUGT1P3,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
BPIFC,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
PLA2G4F,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
BTN1A1,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
AC022098.1,0.048686362185902075,3,RF_max_depth=2_min_samples_leaf=5
SPAG11A,0.04890820079512417,3,RF_max_depth=2_min_samples_leaf=5
POM121L7P,0.04890820079512417,3,RF_max_depth=2_min_samples_leaf=5
REEP1,0.049324189921397546,3,RF_max_depth=2_min_samples_leaf=5
OTOP1,0.04935269581381549,3,RF_max_depth=2_min_samples_leaf=5
EDAR,0.04966431087218614,3,RF_max_depth=2_min_samples_leaf=5
CCDC144NL,0.05039208949962252,3,RF_max_depth=2_min_samples_leaf=5
FAM90A6P,0.05048060396904864,3,RF_max_depth=2_min_samples_leaf=5
FOXD4L6,0.050762830431735025,3,RF_max_depth=2_min_samples_leaf=5
HTRA1,0.050762830431735025,3,RF_max_depth=2_min_samples_leaf=5
ESRRB,0.05204560452139759,3,RF_max_depth=2_min_samples_leaf=5
ADAM7,0.052111997989076925,3,RF_max_depth=2_min_samples_leaf=5
SNX19P3,0.052111997989076925,3,RF_max_depth=2_min_samples_leaf=5
SPAG11B,0.05251071878516467,3,RF_max_depth=2_min_samples_leaf=5
NKX6-1,0.05251071878516467,3,RF_max_depth=2_min_samples_leaf=5
