feature,padj,fold,model
OR10G9,0.03555518481965399,3,LR_C=0.001
C7orf57,0.03682284527968378,3,LR_C=0.001
TRIML1,0.038157450480287014,3,LR_C=0.001
LINC02203,0.03860789180605379,3,LR_C=0.001
CCT8L1P,0.03860789180605379,3,LR_C=0.001
CABS1,0.03903490098695114,3,LR_C=0.001
CD1B,0.03905294251652463,3,LR_C=0.001
NUDT10,0.03924321680335347,3,LR_C=0.001
SLC46A2,0.03946362173282358,3,LR_C=0.001
ZMYND12,0.04097227687823534,3,LR_C=0.001
OR9A4,0.042162126104537734,3,LR_C=0.001
C4orf47,0.042162126104537734,3,LR_C=0.001
C19orf18,0.04364913866007085,3,LR_C=0.001
AC140125.2,0.04368109156899695,3,LR_C=0.001
GFRA4,0.04476618037245575,3,LR_C=0.001
PABPN1L,0.04476618037245575,3,LR_C=0.001
KCNK7,0.045777431710046154,3,LR_C=0.001
WNT16,0.045777431710046154,3,LR_C=0.001
OR5AC2,0.04651255876687654,3,LR_C=0.001
AC004911.1,0.04665902913840444,3,LR_C=0.001
CCER2,0.04665902913840444,3,LR_C=0.001
SMR3A,0.046842277829554774,3,LR_C=0.001
EPB41L4A-AS2,0.047318703742906164,3,LR_C=0.001
GPR142,0.05729126788081027,3,LR_C=0.001
BFSP2,0.05729126788081027,3,LR_C=0.001
OR6C70,0.05729126788081027,3,LR_C=0.001
TUBAL3,0.05729126788081027,3,LR_C=0.001
GRK1,0.05729126788081027,3,LR_C=0.001
SLC6A18,0.05729126788081027,3,LR_C=0.001
AC133548.1,0.05731833051318118,3,LR_C=0.001
AC004889.1,0.05731833051318118,3,LR_C=0.001
TSNAXIP1,0.05769494999398743,3,LR_C=0.001
KRTAP29-1,0.05858407676638875,3,LR_C=0.001
FOXL2,0.05858407676638875,3,LR_C=0.001
PSORS1C1,0.06030142901126182,3,LR_C=0.001
GH2,0.06030142901126182,3,LR_C=0.001
C17orf99,0.06030142901126182,3,LR_C=0.001
IGHV3-72,0.06030142901126182,3,LR_C=0.001
C7orf65,0.06030142901126182,3,LR_C=0.001
KLHL41,0.061829233499054066,3,LR_C=0.001
OR5A2,0.061829233499054066,3,LR_C=0.001
LRRC72,0.06650484184762408,3,LR_C=0.001
HERC2P7,0.06652191247276537,3,LR_C=0.001
DRGX,0.06652191247276537,3,LR_C=0.001
ZNF280A,0.06852477028696427,3,LR_C=0.001
PILRA,0.06955810656083032,3,LR_C=0.001
SERPINB7,0.07199673201104274,3,LR_C=0.001
GALR2,0.07199673201104274,3,LR_C=0.001
TNMD,0.07412143410290761,3,LR_C=0.001
TDRKH-AS1,0.07412143410290761,3,LR_C=0.001
MTRNR2L8,0.07466529047847806,3,LR_C=0.001
NPM2,0.07647513092144183,3,LR_C=0.001
PAX7,0.07647513092144183,3,LR_C=0.001
KLHL40,0.07647513092144183,3,LR_C=0.001
AC120114.4,0.07763826733683374,3,LR_C=0.001
AP000552.3,0.07965527230014569,3,LR_C=0.001
BPI,0.08139509544465885,3,LR_C=0.001
RHOA-IT1,0.0833449259636056,3,LR_C=0.001
NPY4R,0.08402967461088635,3,LR_C=0.001
DEFB107B,0.08402967461088635,3,LR_C=0.001
DEFB107A,0.08402967461088635,3,LR_C=0.001
AP003062.2,0.08455049414954967,3,LR_C=0.001
CLCA3P,0.0846657604702432,3,LR_C=0.001
AL445235.1,0.0846657604702432,3,LR_C=0.001
HSP90B3P,0.0846657604702432,3,LR_C=0.001
LINC01568,0.0846657604702432,3,LR_C=0.001
GJB3,0.0846657604702432,3,LR_C=0.001
CAMK2N2,0.0846657604702432,3,LR_C=0.001
RBPJL,0.08474393453496026,3,LR_C=0.001
DEFB4B,0.08580948294200583,3,LR_C=0.001
MAS1L,0.08592621682238613,3,LR_C=0.001
OR2I1P,0.08592621682238613,3,LR_C=0.001
ALG1L10P,0.09096583095801408,3,LR_C=0.001
OR2W1,0.09186744036042717,3,LR_C=0.001
TAAR5,0.09186744036042717,3,LR_C=0.001
GFRA3,0.0960842216504949,3,LR_C=0.001
C10orf120,0.09626804321353184,3,LR_C=0.001
LGALS14,0.09626804321353184,3,LR_C=0.001
LGALS16,0.0970779206110785,3,LR_C=0.001
TAAR9,0.09724483893495972,3,LR_C=0.001
KRTAP21-2,0.09794859544478378,3,LR_C=0.001
FAM151A,0.09794859544478378,3,LR_C=0.001
OR1L3,0.09794859544478378,3,LR_C=0.001
CU634019.1,0.017116461909329275,1,LR_C=0.01
CU633906.1,0.017116461909329275,1,LR_C=0.01
OR9K1P,0.017116461909329275,1,LR_C=0.01
DEFB4A,0.017116461909329275,1,LR_C=0.01
AC244033.2,0.02533786344275005,1,LR_C=0.01
DLX6-AS1,0.02533786344275005,1,LR_C=0.01
FGF8,0.03221719137924229,1,LR_C=0.01
TAS1R2,0.03221719137924229,1,LR_C=0.01
CU633904.1,0.046833270499802876,1,LR_C=0.01
MATN4,0.046833270499802876,1,LR_C=0.01
AC135731.1,0.04754666858029883,1,LR_C=0.01
CATSPER4,0.04754666858029883,1,LR_C=0.01
RHBDL1,0.04754666858029883,1,LR_C=0.01
TNNC1,0.04754666858029883,1,LR_C=0.01
IGDCC3,0.0541169216472338,1,LR_C=0.01
SYNGR4,0.0541169216472338,1,LR_C=0.01
C2orf27AP3,0.0541169216472338,1,LR_C=0.01
KRTDAP,0.05546310892308789,1,LR_C=0.01
NTNG1,0.0574366871485287,1,LR_C=0.01
PCDHA12,0.0574366871485287,1,LR_C=0.01
ZMYND12,0.061859068647610656,1,LR_C=0.01
AC073548.1,0.061859068647610656,1,LR_C=0.01
HOXC9,0.061859068647610656,1,LR_C=0.01
DEFB106B,0.061859068647610656,1,LR_C=0.01
DEFB106A,0.061859068647610656,1,LR_C=0.01
C2orf92,0.061859068647610656,1,LR_C=0.01
SPANXD,0.0644254157868653,1,LR_C=0.01
AHSP,0.06539536595760614,1,LR_C=0.01
AL138820.1,0.06539536595760614,1,LR_C=0.01
C17orf78,0.06539536595760614,1,LR_C=0.01
KDM4E,0.06539536595760614,1,LR_C=0.01
AC020908.3,0.06539536595760614,1,LR_C=0.01
AC004899.1,0.06539536595760614,1,LR_C=0.01
DEFB4B,0.06539536595760614,1,LR_C=0.01
CHRM5,0.06539536595760614,1,LR_C=0.01
VSTM1,0.06539536595760614,1,LR_C=0.01
AC127070.4,0.06915097907129315,1,LR_C=0.01
AC104791.2,0.07081494961230488,1,LR_C=0.01
OR10A3,0.07494553051293316,1,LR_C=0.01
OR56A1,0.07556550577239639,1,LR_C=0.01
HK2P1,0.07780899491762752,1,LR_C=0.01
NYX,0.08102137377894705,1,LR_C=0.01
GHSR,0.0852709310144169,1,LR_C=0.01
PRSS55,0.0917772359729429,1,LR_C=0.01
LRRC53,0.09298822542748207,1,LR_C=0.01
KLHL41,0.09541568841696822,1,LR_C=0.01
REXO1L3P,0.09541568841696822,1,LR_C=0.01
FAM47A,0.09541568841696822,1,LR_C=0.01
CABP2,0.09541568841696822,1,LR_C=0.01
AC130366.1,0.09541568841696822,1,LR_C=0.01
LACC1,0.09589285863915088,1,LR_C=0.01
RNASE8,0.09666410140994405,1,LR_C=0.01
AC120114.4,0.09666410140994405,1,LR_C=0.01
RNASE10,0.09666410140994405,1,LR_C=0.01
IGKV1D-43,0.09862004229024907,1,LR_C=0.01
GJA10,0.09862004229024907,1,LR_C=0.01
GPR149,0.09862004229024907,1,LR_C=0.01
AL590652.1,0.09862004229024907,1,LR_C=0.01
C22orf42,0.09862004229024907,1,LR_C=0.01
SYT5,0.00012500404314902562,2,LR_C=0.01
TGFBR3L,0.006534296028399055,2,LR_C=0.01
FAM74A6,0.006534296028399055,2,LR_C=0.01
FAM74A4,0.006534296028399055,2,LR_C=0.01
POU4F1,0.008347776167577772,2,LR_C=0.01
IGKV1OR2-2,0.014018694422710434,2,LR_C=0.01
IGKV1OR2-1,0.017985222653983404,2,LR_C=0.01
CPA1,0.01830383114710189,2,LR_C=0.01
RIMKLA,0.01830383114710189,2,LR_C=0.01
PRMT8,0.01830383114710189,2,LR_C=0.01
OTX1,0.02228090670485917,2,LR_C=0.01
FRMD1,0.026536680966621415,2,LR_C=0.01
MYLK2,0.027048253287468595,2,LR_C=0.01
HAPLN1,0.027048253287468595,2,LR_C=0.01
KCNN1,0.028620736926868683,2,LR_C=0.01
FAM182A,0.028620736926868683,2,LR_C=0.01
MYO5BP1,0.029496112104140604,2,LR_C=0.01
LAYN,0.03139599425631883,2,LR_C=0.01
CDH16,0.03727842860541796,2,LR_C=0.01
SNCA,0.03727842860541796,2,LR_C=0.01
NBEAP3,0.03727842860541796,2,LR_C=0.01
CTRB1,0.04195519276123727,2,LR_C=0.01
ACP7,0.042986770121381974,2,LR_C=0.01
GOLGA6L11P,0.04436472647058999,2,LR_C=0.01
PI16,0.0460314487352496,2,LR_C=0.01
USH1G,0.04640537721685086,2,LR_C=0.01
SVOPL,0.04739900546773368,2,LR_C=0.01
SCRT1,0.04882695425374104,2,LR_C=0.01
AIPL1,0.04882695425374104,2,LR_C=0.01
VAX1,0.04882695425374104,2,LR_C=0.01
CYP4B1,0.04882695425374104,2,LR_C=0.01
OR3A3,0.04882695425374104,2,LR_C=0.01
GFI1B,0.04882695425374104,2,LR_C=0.01
LGI3,0.0602821054908766,2,LR_C=0.01
C8orf86,0.0602821054908766,2,LR_C=0.01
KCNJ1,0.0602821054908766,2,LR_C=0.01
SCN2B,0.0602821054908766,2,LR_C=0.01
RHCG,0.06112460206422875,2,LR_C=0.01
AL732372.1,0.06233842338023004,2,LR_C=0.01
FAM74A1,0.0660844695594962,2,LR_C=0.01
KCNJ10,0.0660844695594962,2,LR_C=0.01
OLIG2,0.0660844695594962,2,LR_C=0.01
AC144568.2,0.06782283036072989,2,LR_C=0.01
NKX2-5,0.06805337491176618,2,LR_C=0.01
CHIA,0.06838547715635276,2,LR_C=0.01
NETO1,0.06838547715635276,2,LR_C=0.01
ISM2,0.06838547715635276,2,LR_C=0.01
PADI4,0.06838547715635276,2,LR_C=0.01
KCNG4,0.06838547715635276,2,LR_C=0.01
C2orf27AP3,0.06838547715635276,2,LR_C=0.01
CALCA,0.06838547715635276,2,LR_C=0.01
KRT72,0.06838547715635276,2,LR_C=0.01
AZIN2,0.07176793970490257,2,LR_C=0.01
AL133481.2,0.07255088707778586,2,LR_C=0.01
PCDHA5,0.07661730055176799,2,LR_C=0.01
DEFB4A,0.07661730055176799,2,LR_C=0.01
PIANP,0.07661730055176799,2,LR_C=0.01
PPEF1,0.07661730055176799,2,LR_C=0.01
PABPC1L2B,0.07793196037095275,2,LR_C=0.01
SLC22A16,0.07959646005956297,2,LR_C=0.01
HTR3D,0.09437559863005186,2,LR_C=0.01
EPHB3,0.09568440478933284,2,LR_C=0.01
DRICH1,0.09924165738128037,2,LR_C=0.01
TEX13A,0.09924165738128037,2,LR_C=0.01
RUNDC3A-AS1,0.09924165738128037,2,LR_C=0.01
SMYD1,0.09924165738128037,2,LR_C=0.01
GOLGA2P11,0.09924165738128037,2,LR_C=0.01
CHRNB2,0.09924165738128037,2,LR_C=0.01
OR10G4,0.09924165738128037,2,LR_C=0.01
KCNF1,0.09924165738128037,2,LR_C=0.01
ABHD17AP3,0.09924165738128037,2,LR_C=0.01
RN7SL704P,0.09924165738128037,2,LR_C=0.01
IGKV1OR10-1,0.09924165738128037,2,LR_C=0.01
ADGRF2,0.09924165738128037,2,LR_C=0.01
FAM86GP,0.09924165738128037,2,LR_C=0.01
SLC38A8,0.09924165738128037,2,LR_C=0.01
DUX4L9,0.09924165738128037,2,LR_C=0.01
NSG2,0.09924165738128037,2,LR_C=0.01
C10orf71,0.09924165738128037,2,LR_C=0.01
TMEM151A,0.09924165738128037,2,LR_C=0.01
DCAF4L1,0.09924165738128037,2,LR_C=0.01
AC136759.1,0.09924165738128037,2,LR_C=0.01
GRID1,0.09924165738128037,2,LR_C=0.01
PSORS1C1,0.09924165738128037,2,LR_C=0.01
ZNF320,0.09924165738128037,2,LR_C=0.01
PABPC1P2,0.09924165738128037,2,LR_C=0.01
SPANXD,0.09924165738128037,2,LR_C=0.01
TEDC1,0.09924165738128037,2,LR_C=0.01
LPO,0.09924165738128037,2,LR_C=0.01
HOXD8,0.09924165738128037,2,LR_C=0.01
ISL1,0.09974527239036239,2,LR_C=0.01
TRAM1L1,5.371266111499428e-29,3,LR_C=0.01
SUN3,0.00044122695299768496,3,LR_C=0.01
TSPEAR,0.0005437824878725365,3,LR_C=0.01
AC026523.2,0.0009625486490345154,3,LR_C=0.01
