epoch,train_loss,val_loss
1,3.3131632929390293,2.384230507653335
2,2.0914744396912885,1.8983178270274195
3,1.7468635341905046,1.684582718076377
4,1.5602959451221285,1.5410614013671875
5,1.4474945931756917,1.4643603731845987
6,1.3573097246033805,1.3993213275383258
7,1.3158831126678925,1.3622021116059402
8,1.2676034208999434,1.3360436497063473
9,1.2517569669380715,1.3223097307928677
10,1.2399693091161057,1.3160669750180738
