epoch,train_loss,val_loss
1,5.040122572580973,2.8494421243667603
2,2.430855941772461,1.8760950565338135
3,1.8684709072113037,1.6108654737472534
4,1.7060645898183187,1.5079504251480103
5,1.6425820668538411,1.4554041624069214
6,1.605968952178955,1.4244765043258667
7,1.582615598042806,1.4042437076568604
8,1.5668475468953451,1.387100100517273
9,1.5560901641845704,1.3749598264694214
10,1.5463095823923747,1.3653637170791626
11,1.5382349332173666,1.357431173324585
12,1.5320500532786052,1.3514516353607178
13,1.5269570191701254,1.3466205596923828
14,1.5226544857025146,1.3434748649597168
15,1.5191973368326823,1.3391907215118408
16,1.5155702273050944,1.3364896774291992
17,1.5124193986256917,1.3342000246047974
18,1.5093476136525472,1.3332375288009644
19,1.5075960159301758,1.3322932720184326
20,1.5064925829569498,1.335859775543213
21,1.5040802478790283,1.330176830291748
22,1.4998252232869467,1.3309800624847412
23,1.4997308095296225,1.3400816917419434
24,1.4987359046936035,1.3282115459442139
25,1.4920193990071615,1.3277760744094849
26,1.4884219646453858,1.33152174949646
27,1.485921303431193,1.3290430307388306
28,1.4810873031616212,1.326909065246582
29,1.476743205388387,1.3371511697769165
30,1.4719765027364096,1.3352224826812744
31,1.4707423210144044,1.342569351196289
32,1.470247538884481,1.3320872783660889
33,1.4610218365987142,1.336730718612671
34,1.4456652641296386,1.3358964920043945
35,1.4392361640930176,1.3393874168395996
36,1.423889414469401,1.3477704524993896
37,1.4147657712300619,1.339313268661499
38,1.4050121148427328,1.3590947389602661
39,1.3932117303212483,1.4044550657272339
40,1.4012719472249349,1.3551448583602905
41,1.3764121214548746,1.3801296949386597
42,1.367333952585856,1.3826631307601929
43,1.3572242736816407,1.357832908630371
44,1.3478551228841147,1.3602322340011597
45,1.345622444152832,1.3905649185180664
46,1.3370510896046957,1.3877882957458496
47,1.3385497252146403,1.4065937995910645
48,1.3348793983459473,1.36575448513031
49,1.3314738591512045,1.3802419900894165
50,1.3300542036692302,1.3810102939605713
