epoch,train_loss,val_loss
1,7.616268507639567,5.277403116226196
2,4.896271101633707,4.321850061416626
3,4.3675762494405115,4.112654805183411
4,4.2464733441670734,4.05876886844635
5,4.213463592529297,4.033391714096069
6,4.193552430470785,4.020163178443909
7,4.17719825108846,4.010461449623108
8,4.166120815277099,4.004534721374512
9,4.159836610158284,4.0010374784469604
10,4.151925786336263,3.999965786933899
11,4.145874913533529,4.002995014190674
12,4.136443074544271,4.001686215400696
13,4.130487537384033,3.9993364810943604
14,4.126343377431234,4.005201816558838
15,4.118876107533773,4.008234262466431
16,4.113045946756999,4.016273856163025
17,4.110996691385905,4.0173197984695435
18,4.0839457511901855,4.023166656494141
19,4.077587350209554,4.01956033706665
20,4.066073640187581,4.057374119758606
21,4.050848976771037,4.057422161102295
22,4.028273232777914,4.067481279373169
23,4.000250339508057,4.113869905471802
24,3.9772562821706137,4.089139103889465
25,3.931643565495809,4.1161253452301025
26,3.884567213058472,4.113426685333252
27,3.825575256347656,4.189426898956299
28,3.7986347834269205,4.234718322753906
29,3.732615868250529,4.335716724395752
30,3.6645189126332602,4.307253360748291
31,3.59171036084493,4.358826160430908
32,3.5183563550313313,4.4743287563323975
33,3.444915850957235,4.501206636428833
34,3.3903658231099447,4.500883340835571
35,3.3443261941274005,4.640131235122681
36,3.23087051709493,4.595786809921265
37,3.19022798538208,4.681686878204346
38,3.175275723139445,4.7657105922698975
39,3.1266687393188475,4.667690992355347
40,3.0557093302408855,4.730647087097168
41,3.052681477864583,4.751072645187378
42,3.0148279507954916,4.830423593521118
43,2.9626646200815836,4.87670111656189
44,2.9485771656036377,4.92440128326416
45,2.925557088851929,4.835615396499634
46,2.958450984954834,4.866193056106567
47,2.9262993971506757,4.828126668930054
48,2.9360746065775554,4.866811990737915
49,2.8964271863301594,4.834014892578125
50,2.902298370997111,4.831562757492065
