epoch,train_loss,val_loss
1,2.5466213601936354,7.752733804084159
2,1.3934229023223295,7.819833987467998
3,1.3128378806422598,7.942001819610596
4,1.3050967895767187,7.728008289594908
5,1.292909023674764,7.723718469207351
6,1.2679315653211047,7.706368175712791
7,1.27371326271772,7.830179517333572
8,1.2663215894011122,7.562728591867395
9,1.2711532021043312,7.721372933001132
10,1.2713294917868936,7.5227568665066284
11,1.2675549576729288,7.492977516071217
12,1.2724647323290508,7.468765754957457
13,1.2709410320071637,7.564587386878761
14,1.2639497744898693,7.509047778877052
15,1.2685473269688747,7.535307426710387
16,1.2643327276109662,7.487272442998113
17,1.267210634885538,7.553890395808864
18,1.2578621625307187,7.610072239025219
19,1.2552421391504518,7.461570945945946
20,1.2591895479863358,7.520282068768063
21,1.256772200464214,7.543776086858801
22,1.2629626621654377,7.536853532533388
23,1.2643304963412372,7.513037230517413
24,1.2538819372357421,7.518362483462772
25,1.2559922175423226,7.533713662946546
26,1.2579778306322114,7.53186694995777
27,1.2697980942615428,7.508910855731449
28,1.2605466606407418,7.5218465392654
29,1.2588341183725678,7.519283539540059
30,1.2519569139970872,7.517510079048775
