epoch,train_loss,val_loss
1,5.607088184356689,3.0137859582901
2,2.5072622458140055,1.8933569192886353
3,1.8544825712839763,1.5860222578048706
4,1.6780864079793294,1.4842315912246704
5,1.611710500717163,1.4396615028381348
6,1.571646769841512,1.410746455192566
7,1.5471281210581462,1.3886432647705078
8,1.5262309074401856,1.3704830408096313
9,1.5122192223866782,1.3550719022750854
10,1.4941546122233074,1.3394569158554077
11,1.4799018065134684,1.3354090452194214
12,1.4628067334493002,1.3129909038543701
13,1.445916970570882,1.2885791063308716
14,1.4178046067555745,1.2523900270462036
15,1.381313673655192,1.2554266452789307
16,1.3547512372334798,1.2245032787322998
17,1.334254264831543,1.224901556968689
18,1.343986988067627,1.1911119222640991
19,1.2604785601298014,1.1531354188919067
20,1.2171746095021565,1.0865139961242676
21,1.1538410504659018,1.0528966188430786
22,1.0886031945546468,1.0828261375427246
23,1.0356143951416015,1.0512025356292725
24,0.9755206902821859,0.9433680772781372
25,0.9231823603312175,0.9869232177734375
26,0.7820782502492268,0.8515669107437134
27,0.6827950159708659,0.9201457500457764
28,0.6016832033793131,0.773560643196106
29,0.48190860748291015,0.7592889070510864
30,0.4220014731089274,0.6993890404701233
31,0.28978215853373207,0.6352980136871338
32,0.2037386973698934,0.6297253370285034
33,0.1441095431645711,0.6762964725494385
34,0.07258843580881755,0.6101986169815063
35,-0.032827361424763994,0.5256832242012024
36,-0.11764036019643148,0.5420317053794861
37,-0.15053420861562092,0.5072301030158997
38,-0.17579429149627684,0.547403872013092
39,-0.20208250681559245,0.5072721242904663
40,-0.2568071683247884,0.4581511616706848
41,-0.2528873284657796,0.4333583116531372
42,-0.27955577373504636,0.476095974445343
43,-0.3548339049021403,0.4479161500930786
44,-0.34579517841339114,0.47760528326034546
45,-0.30405402183532715,0.4409453272819519
46,-0.30583558877309164,0.4131022095680237
47,-0.33052825927734375,0.4446396231651306
48,-0.370405387878418,0.4513844847679138
49,-0.3589767376581828,0.3962162137031555
50,-0.38894797960917155,0.48633670806884766
