epoch,train_loss,val_loss
1,4.817357158660888,3.1874555349349976
2,2.4611508369445803,2.1138916015625
3,2.0003260453542073,1.8002817630767822
4,1.8177352905273438,1.679849624633789
5,1.7357837359110515,1.6122715473175049
6,1.6811728795369467,1.5767221450805664
7,1.6396381696065268,1.5540809631347656
8,1.6128688176472983,1.5344452857971191
9,1.594256337483724,1.5244280099868774
10,1.5801413536071778,1.511903166770935
11,1.5674933910369873,1.503371238708496
12,1.5558894475301106,1.4985707998275757
13,1.5482446829477945,1.492310881614685
14,1.5409673690795898,1.4853302240371704
15,1.5358782132466635,1.485633373260498
16,1.530763896306356,1.4803780317306519
17,1.5255157152811687,1.4735729694366455
18,1.5231612046559653,1.47471284866333
19,1.518518288930257,1.4703352451324463
20,1.5157008330027262,1.4699883460998535
21,1.5128856976826985,1.4674038887023926
22,1.5103806018829347,1.4686100482940674
23,1.5082203547159831,1.4681086540222168
24,1.5048014958699545,1.4693337678909302
25,1.5028372764587403,1.4644273519515991
26,1.5009122212727866,1.4694193601608276
27,1.4972201188405354,1.4649014472961426
28,1.4952048937479654,1.4659435749053955
29,1.4936307748158772,1.4716140031814575
30,1.4895560105641683,1.4674519300460815
31,1.4862735112508139,1.4659479856491089
32,1.4821292877197265,1.4757295846939087
33,1.4790286699930826,1.4708125591278076
34,1.4732557932535808,1.4706170558929443
35,1.46668914159139,1.4735437631607056
36,1.4616695880889892,1.4746140241622925
37,1.4534314791361491,1.4781343936920166
38,1.4491484959920247,1.4689346551895142
39,1.442298714319865,1.4802137613296509
40,1.4389350096384683,1.472194790840149
41,1.4290739059448243,1.4858407974243164
42,1.4242295583089193,1.4821816682815552
43,1.421677049001058,1.4717888832092285
44,1.416867733001709,1.4817177057266235
45,1.4132898807525636,1.4760783910751343
46,1.4089265505472819,1.474555253982544
47,1.4033549149831137,1.4796074628829956
48,1.405979585647583,1.4818252325057983
49,1.4027170658111572,1.4826713800430298
50,1.4045488834381104,1.4827358722686768
