epoch,train_loss,val_loss
1,-0.03624183262510253,-0.10283446311950684
2,-0.19990559810488095,-0.23733575554455028
3,-0.32328061712982226,-0.32368700732203093
4,-0.3889903473149379,-0.35535426876124215
5,-0.41849297549337,-0.3834019881837508
