feature,padj,fold,model
SH3GL2,0.4543952643119153,3,LR_C=0.01
IGF2BP2,0.5281343458675571,3,LR_C=0.01
GNMT,0.5281343458675571,3,LR_C=0.01
MYH2,0.5281343458675571,3,LR_C=0.01
GHRHR,0.5452329752143332,3,LR_C=0.01
COCH,0.5452329752143332,3,LR_C=0.01
CFH,0.9998999974006944,1,LR_C=0.1
AP2B1,0.9998999974006944,1,LR_C=0.1
REX1BD,0.9998999974006944,1,LR_C=0.1
MYCBP2,0.9998999974006944,1,LR_C=0.1
ABCB4,0.9998999974006944,1,LR_C=0.1
PON1,0.9998999974006944,1,LR_C=0.1
ACSM3,0.9998999974006944,1,LR_C=0.1
MCUB,0.9998999974006944,1,LR_C=0.1
CALCR,0.9998999974006944,1,LR_C=0.1
SLC25A13,0.9998999974006944,1,LR_C=0.1
PDK4,0.9998999974006944,1,LR_C=0.1
ARF5,0.9998999974006944,1,LR_C=0.1
SLC7A2,0.9998999974006944,1,LR_C=0.1
ALS2,0.9998999974006944,1,LR_C=0.1
M6PR,0.9998999974006944,1,LR_C=0.1
AOC1,0.9998999974006944,1,LR_C=0.1
RAD52,0.9998999974006944,1,LR_C=0.1
CYP51A1,0.9998999974006944,1,LR_C=0.1
RALA,0.9998999974006944,1,LR_C=0.1
USH1C,0.9998999974006944,1,LR_C=0.1
CFH,0.9995303483333834,2,LR_C=0.1
AP2B1,0.9995303483333834,2,LR_C=0.1
REX1BD,0.9995303483333834,2,LR_C=0.1
MYCBP2,0.9995303483333834,2,LR_C=0.1
ABCB4,0.9995303483333834,2,LR_C=0.1
PON1,0.9995303483333834,2,LR_C=0.1
ACSM3,0.9995303483333834,2,LR_C=0.1
MCUB,0.9995303483333834,2,LR_C=0.1
CALCR,0.9995303483333834,2,LR_C=0.1
SLC25A13,0.9995303483333834,2,LR_C=0.1
PDK4,0.9995303483333834,2,LR_C=0.1
ARF5,0.9995303483333834,2,LR_C=0.1
SLC7A2,0.9995303483333834,2,LR_C=0.1
ALS2,0.9995303483333834,2,LR_C=0.1
M6PR,0.9995303483333834,2,LR_C=0.1
AOC1,0.9995303483333834,2,LR_C=0.1
RAD52,0.9995303483333834,2,LR_C=0.1
CYP51A1,0.9995303483333834,2,LR_C=0.1
RALA,0.9995303483333834,2,LR_C=0.1
USH1C,0.9995303483333834,2,LR_C=0.1
HCN2,0.16135230544076795,3,LR_C=0.1
GCDH,0.16135230544076795,3,LR_C=0.1
CLRN1,0.16135230544076795,3,LR_C=0.1
PSRC1,0.16135230544076795,3,LR_C=0.1
KLK3,0.16135230544076795,3,LR_C=0.1
ESR1,0.2145195244842096,3,LR_C=0.1
SLC6A2,0.3062193674651834,3,LR_C=0.1
EGF,0.3062193674651834,3,LR_C=0.1
GRM5,0.3313389498641248,3,LR_C=0.1
GSTA3,0.35765603023460096,3,LR_C=0.1
CSRP3,0.39750923521169385,3,LR_C=0.1
B3GNT5,0.4286544754779294,3,LR_C=0.1
ENOPH1,0.4286544754779294,3,LR_C=0.1
SLC16A3,0.4286544754779294,3,LR_C=0.1
SH3GL2,0.4543952643119153,3,LR_C=0.1
IGF2BP2,0.5281343458675571,3,LR_C=0.1
GNMT,0.5281343458675571,3,LR_C=0.1
MYH2,0.5281343458675571,3,LR_C=0.1
GHRHR,0.5452329752143332,3,LR_C=0.1
COCH,0.5452329752143332,3,LR_C=0.1
CFH,0.9998999974006944,1,LR_C=1
AP2B1,0.9998999974006944,1,LR_C=1
REX1BD,0.9998999974006944,1,LR_C=1
MYCBP2,0.9998999974006944,1,LR_C=1
ABCB4,0.9998999974006944,1,LR_C=1
PON1,0.9998999974006944,1,LR_C=1
ACSM3,0.9998999974006944,1,LR_C=1
MCUB,0.9998999974006944,1,LR_C=1
CALCR,0.9998999974006944,1,LR_C=1
SLC25A13,0.9998999974006944,1,LR_C=1
PDK4,0.9998999974006944,1,LR_C=1
ARF5,0.9998999974006944,1,LR_C=1
SLC7A2,0.9998999974006944,1,LR_C=1
ALS2,0.9998999974006944,1,LR_C=1
M6PR,0.9998999974006944,1,LR_C=1
AOC1,0.9998999974006944,1,LR_C=1
RAD52,0.9998999974006944,1,LR_C=1
CYP51A1,0.9998999974006944,1,LR_C=1
RALA,0.9998999974006944,1,LR_C=1
USH1C,0.9998999974006944,1,LR_C=1
CFH,0.9995303483333834,2,LR_C=1
AP2B1,0.9995303483333834,2,LR_C=1
REX1BD,0.9995303483333834,2,LR_C=1
MYCBP2,0.9995303483333834,2,LR_C=1
ABCB4,0.9995303483333834,2,LR_C=1
PON1,0.9995303483333834,2,LR_C=1
ACSM3,0.9995303483333834,2,LR_C=1
MCUB,0.9995303483333834,2,LR_C=1
CALCR,0.9995303483333834,2,LR_C=1
SLC25A13,0.9995303483333834,2,LR_C=1
PDK4,0.9995303483333834,2,LR_C=1
ARF5,0.9995303483333834,2,LR_C=1
SLC7A2,0.9995303483333834,2,LR_C=1
ALS2,0.9995303483333834,2,LR_C=1
M6PR,0.9995303483333834,2,LR_C=1
AOC1,0.9995303483333834,2,LR_C=1
RAD52,0.9995303483333834,2,LR_C=1
CYP51A1,0.9995303483333834,2,LR_C=1
RALA,0.9995303483333834,2,LR_C=1
USH1C,0.9995303483333834,2,LR_C=1
HCN2,0.16135230544076795,3,LR_C=1
GCDH,0.16135230544076795,3,LR_C=1
CLRN1,0.16135230544076795,3,LR_C=1
PSRC1,0.16135230544076795,3,LR_C=1
KLK3,0.16135230544076795,3,LR_C=1
ESR1,0.2145195244842096,3,LR_C=1
SLC6A2,0.3062193674651834,3,LR_C=1
EGF,0.3062193674651834,3,LR_C=1
GRM5,0.3313389498641248,3,LR_C=1
GSTA3,0.35765603023460096,3,LR_C=1
CSRP3,0.39750923521169385,3,LR_C=1
B3GNT5,0.4286544754779294,3,LR_C=1
ENOPH1,0.4286544754779294,3,LR_C=1
SLC16A3,0.4286544754779294,3,LR_C=1
SH3GL2,0.4543952643119153,3,LR_C=1
IGF2BP2,0.5281343458675571,3,LR_C=1
GNMT,0.5281343458675571,3,LR_C=1
MYH2,0.5281343458675571,3,LR_C=1
GHRHR,0.5452329752143332,3,LR_C=1
COCH,0.5452329752143332,3,LR_C=1
