feature,pvalue,fold,model
EEF1A1P17,0.020555118761980132,1,LR_C=0.001
AC097382.1,0.020592616365725895,1,LR_C=0.001
TGIF2,0.02075178803747873,1,LR_C=0.001
TAX1BP3,0.020839736465503692,1,LR_C=0.001
RPS2P1,0.020949876363228582,1,LR_C=0.001
SNORA19,0.020984508775539288,1,LR_C=0.001
ITGB3,0.021045991156061795,1,LR_C=0.001
AC090771.1,0.021112378492638112,1,LR_C=0.001
AL512844.1,0.021239992135864673,1,LR_C=0.001
RPS26P2,0.021342368396998677,1,LR_C=0.001
NKAPP1,0.021595108135869165,1,LR_C=0.001
MIR1283-1,0.02167727087260053,1,LR_C=0.001
TMEM91,0.02169891744031753,1,LR_C=0.001
AL139023.1,0.02186136738264613,1,LR_C=0.001
PARD6G,0.022331817656074466,1,LR_C=0.001
HADHAP2,0.02255980639635302,1,LR_C=0.001
CPSF1P1,0.022701750946748322,1,LR_C=0.001
HNRNPA1P65,0.023044200022192218,1,LR_C=0.001
RPS26P43,0.023059416697567617,1,LR_C=0.001
DEFB108E,0.023118556509274055,1,LR_C=0.001
HSPE1P6,0.02332011448193169,1,LR_C=0.001
AC147055.1,0.023325160743688757,1,LR_C=0.001
AL139383.1,0.0238023201868896,1,LR_C=0.001
CIPC,0.023841572971238862,1,LR_C=0.001
AC087283.1,0.024056720897313533,1,LR_C=0.001
PLA2G2D,0.02425586855073935,1,LR_C=0.001
EFCAB14P1,0.024433806953153656,1,LR_C=0.001
DYNLT3,0.024514290962349763,1,LR_C=0.001
AL139327.1,0.0245151409758747,1,LR_C=0.001
RPS18P6,0.024592602179165337,1,LR_C=0.001
IGLV2-28,0.02462452242489111,1,LR_C=0.001
AC146507.2,0.024874928662693526,1,LR_C=0.001
HOXD8,0.004707992516467529,2,LR_C=0.001
AC019205.1,0.00489824683345445,2,LR_C=0.001
PNMA8B,0.007836709863681396,2,LR_C=0.001
AL160286.1,0.007879891062347126,2,LR_C=0.001
NANOGP2,0.00789620048322816,2,LR_C=0.001
TMEM100,0.008063104026954003,2,LR_C=0.001
AL731733.1,0.009373897758481702,2,LR_C=0.001
SBF1P1,0.00959490375771464,2,LR_C=0.001
GJB4,0.009721293243939853,2,LR_C=0.001
CALCB,0.011174393291622325,2,LR_C=0.001
KRT18P60,0.01125257363341729,2,LR_C=0.001
OR8D4,0.011291337868510581,2,LR_C=0.001
BAALC-AS2,0.01176531371781099,2,LR_C=0.001
ICAM2,0.01205987246122018,2,LR_C=0.001
AC040174.1,0.012277990553327981,2,LR_C=0.001
PLCXD3,0.012914393322849604,2,LR_C=0.001
KRT8P7,0.013727033276013254,2,LR_C=0.001
RNA5SP25,0.014076960126692191,2,LR_C=0.001
LINC02241,0.014313419087634133,2,LR_C=0.001
HAPLN1,0.014583969756106317,2,LR_C=0.001
AC015911.7,0.014679858042934335,2,LR_C=0.001
TPTEP1,0.01583181369024756,2,LR_C=0.001
SPEM1,0.01596411395843555,2,LR_C=0.001
TMEM125,0.016081987481906028,2,LR_C=0.001
WFDC10A,0.016129569457384228,2,LR_C=0.001
SRRM1P3,0.016510523975284252,2,LR_C=0.001
MTHFD2P7,0.016832479375057562,2,LR_C=0.001
AL157893.1,0.017048787616495604,2,LR_C=0.001
MIR512-2,0.017321190085613294,2,LR_C=0.001
NTF4,0.01736662747268115,2,LR_C=0.001
SCRG1,0.017662680027344706,2,LR_C=0.001
STAU2-AS1,0.01775627813371444,2,LR_C=0.001
AL391005.1,0.017960969415060972,2,LR_C=0.001
PPIAP58,0.018079308116087208,2,LR_C=0.001
KLK2,0.018350287545392314,2,LR_C=0.001
AC068987.3,0.018514766209772413,2,LR_C=0.001
AACSP1,0.018527241207558765,2,LR_C=0.001
WBP2NL,0.018781089329478622,2,LR_C=0.001
S100A1,0.018902801025367115,2,LR_C=0.001
IGKV6D-41,0.019362060600611776,2,LR_C=0.001
FAM89A,0.019413739886572797,2,LR_C=0.001
LY6K,0.019424092549501906,2,LR_C=0.001
PHOSPHO1,0.019467062846884757,2,LR_C=0.001
MRLN,0.019532337009486516,2,LR_C=0.001
THAP12P2,0.019578554062459137,2,LR_C=0.001
ADORA3,0.01961771566883913,2,LR_C=0.001
BTBD7P1,0.019777771011627275,2,LR_C=0.001
PHBP20,0.01995208580605131,2,LR_C=0.001
SMIM10L2A,0.020024133567404487,2,LR_C=0.001
ARHGEF18,0.020173886550557355,2,LR_C=0.001
C8orf17,0.02021915032225454,2,LR_C=0.001
SYT5,0.02025358819724667,2,LR_C=0.001
LINC00922,0.020468038127057806,2,LR_C=0.001
LINC01524,0.020651895948424915,2,LR_C=0.001
OR5AU1,0.020779187170523468,2,LR_C=0.001
AL845472.2,0.020988267200585855,2,LR_C=0.001
AC092952.1,0.021104790118502356,2,LR_C=0.001
RNY4,0.021150085041928713,2,LR_C=0.001
TMEM231,0.021706535743356258,2,LR_C=0.001
C20orf197,0.02175668087278574,2,LR_C=0.001
AC090525.2,0.021812319119619672,2,LR_C=0.001
NHLH2,0.021974982273415565,2,LR_C=0.001
ZNF280B,0.02210809748163695,2,LR_C=0.001
KRTAP13-2,0.022114138255111052,2,LR_C=0.001
SPDYA,0.02214187927837489,2,LR_C=0.001
AC022748.1,0.02237856757569054,2,LR_C=0.001
KCNJ6,0.022427491172808265,2,LR_C=0.001
ST8SIA3,0.022478196625096415,2,LR_C=0.001
AC135178.3,0.022605615478946295,2,LR_C=0.001
BX119927.1,0.02261097555110034,2,LR_C=0.001
MIR561,0.0229645579846447,2,LR_C=0.001
ZNF723,0.022968114410535742,2,LR_C=0.001
AC004899.1,0.0230217288675053,2,LR_C=0.001
AP000708.1,0.02316744901943893,2,LR_C=0.001
OR8A1,0.02367828345943896,2,LR_C=0.001
AL590135.1,0.023831666044284973,2,LR_C=0.001
KRT8P18,0.023902770533174116,2,LR_C=0.001
AC116562.4,0.024216713180731087,2,LR_C=0.001
IGHV3-72,0.02427885250270678,2,LR_C=0.001
UBE3AP2,0.024294076964560925,2,LR_C=0.001
AL512353.2,0.0032209706446868396,3,LR_C=0.001
HMGB1P4,0.004413364649250461,3,LR_C=0.001
IGKV3-7,0.004706582379807852,3,LR_C=0.001
AL513523.1,0.00563576740097287,3,LR_C=0.001
CCND2,0.005717175765893911,3,LR_C=0.001
NPM1P9,0.005776858224111265,3,LR_C=0.001
LINC01419,0.006012403672068438,3,LR_C=0.001
AC147055.1,0.006527349944263729,3,LR_C=0.001
RPL22P7,0.007273317141085599,3,LR_C=0.001
MIR181A2,0.007367956935090794,3,LR_C=0.001
PRSS53,0.007395456861328855,3,LR_C=0.001
RPS2P1,0.008359577855093078,3,LR_C=0.001
SH3BP5-AS1,0.008488854105501481,3,LR_C=0.001
IL10RB-AS1,0.009588772396141344,3,LR_C=0.001
AC007547.1,0.009773220313948278,3,LR_C=0.001
FBXO16,0.010219618327081341,3,LR_C=0.001
KRT18P26,0.010437581798909025,3,LR_C=0.001
RPL10P1,0.010623500336604265,3,LR_C=0.001
ASAH2B,0.010771078113415863,3,LR_C=0.001
RAD51AP1P1,0.011046378512707407,3,LR_C=0.001
AC108734.1,0.011205932975889963,3,LR_C=0.001
ZNF725P,0.011226402398115936,3,LR_C=0.001
AP000350.2,0.011420401963197822,3,LR_C=0.001
MAFG,0.011773456806284398,3,LR_C=0.001
RPS26P2,0.011820578307686545,3,LR_C=0.001
PPIAP13,0.012008738175007324,3,LR_C=0.001
RPL7P48,0.012270543977683266,3,LR_C=0.001
RPL7P8,0.012446375977162976,3,LR_C=0.001
CXCL9,0.012497157680024053,3,LR_C=0.001
AC009088.4,0.012666116765194066,3,LR_C=0.001
UBD,0.012673465965069857,3,LR_C=0.001
IGKV3D-7,0.012944569829860432,3,LR_C=0.001
HMGN2P21,0.013028791668641519,3,LR_C=0.001
RN7SL665P,0.013099408532135585,3,LR_C=0.001
EEF1GP3,0.013170486210672669,3,LR_C=0.001
DEFB115,0.013178965606921186,3,LR_C=0.001
ATP1A1-AS1,0.013289609737796197,3,LR_C=0.001
RF00405,0.013587453441926115,3,LR_C=0.001
OR51K1P,0.013613307730914598,3,LR_C=0.001
IQCB2P,0.013687734568151437,3,LR_C=0.001
AC138749.4,0.01375050598878288,3,LR_C=0.001
AC091304.10,0.013932221386294389,3,LR_C=0.001
AC243965.2,0.014267423501096334,3,LR_C=0.001
IGKJ5,0.014356750011851443,3,LR_C=0.001
NPM1P5,0.014418770850550221,3,LR_C=0.001
RPL12P15,0.014462500390952189,3,LR_C=0.001
PGK1P2,0.014711159871867743,3,LR_C=0.001
HCST,0.014782101197560595,3,LR_C=0.001
ZNF723,0.015002054377536846,3,LR_C=0.001
WBP11P1,0.0150989445849061,3,LR_C=0.001
IGKV3OR2-268,0.015114258230652522,3,LR_C=0.001
SMARCE1P3,0.015526231939097888,3,LR_C=0.001
AC007683.1,0.015685586972227175,3,LR_C=0.001
AC241584.1,0.015713015544285388,3,LR_C=0.001
CPSF1P1,0.0158698161134268,3,LR_C=0.001
AC106865.1,0.01605573607711386,3,LR_C=0.001
RPL23AP31,0.016244806958799013,3,LR_C=0.001
HIST1H2AA,0.016280158523722443,3,LR_C=0.001
TMEM91,0.016369107420266742,3,LR_C=0.001
WDR89,0.016453840002647862,3,LR_C=0.001
SNORD114-6,0.016525119818875365,3,LR_C=0.001
LPCAT2,0.016833976258582274,3,LR_C=0.001
IGLC5,0.016888978785488153,3,LR_C=0.001
GXYLT1P4,0.016949409501001274,3,LR_C=0.001
AC025459.1,0.017084797846118917,3,LR_C=0.001
TMPOP2,0.017178574789789576,3,LR_C=0.001
SNCA,0.01728192957623429,3,LR_C=0.001
RPL17P25,0.01753690000775554,3,LR_C=0.001
C11orf80,0.0175535507977511,3,LR_C=0.001
AC005324.3,0.0176464944567965,3,LR_C=0.001
ATP5MGL,0.017671089108531025,3,LR_C=0.001
WBP2NL,0.017827627050179647,3,LR_C=0.001
RPL21P12,0.017842078081054626,3,LR_C=0.001
ANKHD1-EIF4EBP3,0.018232511037444898,3,LR_C=0.001
AP001120.3,0.018395939552513584,3,LR_C=0.001
PSMA6P2,0.018502358477429138,3,LR_C=0.001
RN7SL230P,0.01855905774982828,3,LR_C=0.001
AC124916.1,0.0185645932645613,3,LR_C=0.001
CU459211.1,0.018577080300061995,3,LR_C=0.001
SLC9A7P1,0.018620282257676233,3,LR_C=0.001
ZNF37BP,0.0037200247378286694,1,LR_C=0.01
INSIG2,0.003864298191806917,1,LR_C=0.01
BBS1,0.005242792733255075,1,LR_C=0.01
PGBD5,0.005905541209501991,1,LR_C=0.01
LACC1,0.006909761828151943,1,LR_C=0.01
PHBP20,0.007260564506216574,1,LR_C=0.01
PRRT2,0.008064880377924858,1,LR_C=0.01
MIR606,0.008828250609770045,1,LR_C=0.01
C1QBPP2,0.009252191020473222,1,LR_C=0.01
AC010168.2,0.010261867083239217,1,LR_C=0.01
AL138820.1,0.010343212124058027,1,LR_C=0.01
LAT,0.010509515920810663,1,LR_C=0.01
AC105429.2,0.011344764366911488,1,LR_C=0.01
MILR1,0.011412180951111527,1,LR_C=0.01
AL513523.1,0.012415128177661322,1,LR_C=0.01
MIR181A2,0.01254973961473736,1,LR_C=0.01
KRT18P18,0.012793793479314789,1,LR_C=0.01
AC127070.4,0.013432828228530407,1,LR_C=0.01
AC017083.3,0.013925371661495578,1,LR_C=0.01
AC010328.2,0.014749195483050427,1,LR_C=0.01
TCTA,0.01488709355703722,1,LR_C=0.01
IGHV3-22,0.015411347692396162,1,LR_C=0.01
HIST1H2AA,0.015524743844819316,1,LR_C=0.01
AC108471.2,0.015787737569463004,1,LR_C=0.01
OR7E109P,0.015842852330242792,1,LR_C=0.01
AC009779.4,0.015892392340900445,1,LR_C=0.01
BRI3P1,0.016138229063869983,1,LR_C=0.01
PPIAP2,0.016281349896276328,1,LR_C=0.01
PPIAP58,0.017148401375519845,1,LR_C=0.01
RAD51AP1P1,0.017354700632084955,1,LR_C=0.01
TCERG1L,0.017764745282208574,1,LR_C=0.01
SGSM1,0.017932155952215707,1,LR_C=0.01
AC012618.2,0.018244820524033353,1,LR_C=0.01
AL132800.1,0.01843475505824981,1,LR_C=0.01
IGKV1D-16,0.018533956347101217,1,LR_C=0.01
AC124916.1,0.01857051848645135,1,LR_C=0.01
AC074276.1,0.018795256860122872,1,LR_C=0.01
AC093720.1,0.018815349609083407,1,LR_C=0.01
AC009088.4,0.018883487143364144,1,LR_C=0.01
NUS1P4,0.019083635284314206,1,LR_C=0.01
UBXN10,0.019184544583919,1,LR_C=0.01
AL031727.1,0.019186950889320042,1,LR_C=0.01
AL359915.2,0.019491288106944404,1,LR_C=0.01
RPL12P15,0.020002653254951524,1,LR_C=0.01
ANKHD1-EIF4EBP3,0.020130242977745953,1,LR_C=0.01
PPIAP13,0.020289492887688318,1,LR_C=0.01
AC107375.1,0.020336344214337325,1,LR_C=0.01
AC079601.2,0.020391497975511028,1,LR_C=0.01
EEF1A1P17,0.020555118761980132,1,LR_C=0.01
AC097382.1,0.020592616365725895,1,LR_C=0.01
TGIF2,0.02075178803747873,1,LR_C=0.01
TAX1BP3,0.020839736465503692,1,LR_C=0.01
RPS2P1,0.020949876363228582,1,LR_C=0.01
SNORA19,0.020984508775539288,1,LR_C=0.01
ITGB3,0.021045991156061795,1,LR_C=0.01
AC090771.1,0.021112378492638112,1,LR_C=0.01
AL512844.1,0.021239992135864673,1,LR_C=0.01
RPS26P2,0.021342368396998677,1,LR_C=0.01
NKAPP1,0.021595108135869165,1,LR_C=0.01
MIR1283-1,0.02167727087260053,1,LR_C=0.01
TMEM91,0.02169891744031753,1,LR_C=0.01
AL139023.1,0.02186136738264613,1,LR_C=0.01
PARD6G,0.022331817656074466,1,LR_C=0.01
HADHAP2,0.02255980639635302,1,LR_C=0.01
CPSF1P1,0.022701750946748322,1,LR_C=0.01
HNRNPA1P65,0.023044200022192218,1,LR_C=0.01
RPS26P43,0.023059416697567617,1,LR_C=0.01
DEFB108E,0.023118556509274055,1,LR_C=0.01
HSPE1P6,0.02332011448193169,1,LR_C=0.01
AC147055.1,0.023325160743688757,1,LR_C=0.01
AL139383.1,0.0238023201868896,1,LR_C=0.01
CIPC,0.023841572971238862,1,LR_C=0.01
AC087283.1,0.024056720897313533,1,LR_C=0.01
PLA2G2D,0.02425586855073935,1,LR_C=0.01
EFCAB14P1,0.024433806953153656,1,LR_C=0.01
DYNLT3,0.024514290962349763,1,LR_C=0.01
AL139327.1,0.0245151409758747,1,LR_C=0.01
RPS18P6,0.024592602179165337,1,LR_C=0.01
IGLV2-28,0.02462452242489111,1,LR_C=0.01
AC146507.2,0.024874928662693526,1,LR_C=0.01
HOXD8,0.004707992516467529,2,LR_C=0.01
AC019205.1,0.00489824683345445,2,LR_C=0.01
PNMA8B,0.007836709863681396,2,LR_C=0.01
AL160286.1,0.007879891062347126,2,LR_C=0.01
NANOGP2,0.00789620048322816,2,LR_C=0.01
TMEM100,0.008063104026954003,2,LR_C=0.01
AL731733.1,0.009373897758481702,2,LR_C=0.01
SBF1P1,0.00959490375771464,2,LR_C=0.01
GJB4,0.009721293243939853,2,LR_C=0.01
CALCB,0.011174393291622325,2,LR_C=0.01
KRT18P60,0.01125257363341729,2,LR_C=0.01
OR8D4,0.011291337868510581,2,LR_C=0.01
BAALC-AS2,0.01176531371781099,2,LR_C=0.01
ICAM2,0.01205987246122018,2,LR_C=0.01
AC040174.1,0.012277990553327981,2,LR_C=0.01
PLCXD3,0.012914393322849604,2,LR_C=0.01
KRT8P7,0.013727033276013254,2,LR_C=0.01
RNA5SP25,0.014076960126692191,2,LR_C=0.01
LINC02241,0.014313419087634133,2,LR_C=0.01
HAPLN1,0.014583969756106317,2,LR_C=0.01
AC015911.7,0.014679858042934335,2,LR_C=0.01
TPTEP1,0.01583181369024756,2,LR_C=0.01
SPEM1,0.01596411395843555,2,LR_C=0.01
TMEM125,0.016081987481906028,2,LR_C=0.01
WFDC10A,0.016129569457384228,2,LR_C=0.01
SRRM1P3,0.016510523975284252,2,LR_C=0.01
MTHFD2P7,0.016832479375057562,2,LR_C=0.01
AL157893.1,0.017048787616495604,2,LR_C=0.01
MIR512-2,0.017321190085613294,2,LR_C=0.01
NTF4,0.01736662747268115,2,LR_C=0.01
SCRG1,0.017662680027344706,2,LR_C=0.01
STAU2-AS1,0.01775627813371444,2,LR_C=0.01
AL391005.1,0.017960969415060972,2,LR_C=0.01
PPIAP58,0.018079308116087208,2,LR_C=0.01
KLK2,0.018350287545392314,2,LR_C=0.01
AC068987.3,0.018514766209772413,2,LR_C=0.01
AACSP1,0.018527241207558765,2,LR_C=0.01
WBP2NL,0.018781089329478622,2,LR_C=0.01
S100A1,0.018902801025367115,2,LR_C=0.01
IGKV6D-41,0.019362060600611776,2,LR_C=0.01
FAM89A,0.019413739886572797,2,LR_C=0.01
LY6K,0.019424092549501906,2,LR_C=0.01
PHOSPHO1,0.019467062846884757,2,LR_C=0.01
MRLN,0.019532337009486516,2,LR_C=0.01
THAP12P2,0.019578554062459137,2,LR_C=0.01
ADORA3,0.01961771566883913,2,LR_C=0.01
BTBD7P1,0.019777771011627275,2,LR_C=0.01
PHBP20,0.01995208580605131,2,LR_C=0.01
SMIM10L2A,0.020024133567404487,2,LR_C=0.01
ARHGEF18,0.020173886550557355,2,LR_C=0.01
C8orf17,0.02021915032225454,2,LR_C=0.01
SYT5,0.02025358819724667,2,LR_C=0.01
LINC00922,0.020468038127057806,2,LR_C=0.01
LINC01524,0.020651895948424915,2,LR_C=0.01
OR5AU1,0.020779187170523468,2,LR_C=0.01
AL845472.2,0.020988267200585855,2,LR_C=0.01
AC092952.1,0.021104790118502356,2,LR_C=0.01
RNY4,0.021150085041928713,2,LR_C=0.01
TMEM231,0.021706535743356258,2,LR_C=0.01
C20orf197,0.02175668087278574,2,LR_C=0.01
AC090525.2,0.021812319119619672,2,LR_C=0.01
NHLH2,0.021974982273415565,2,LR_C=0.01
ZNF280B,0.02210809748163695,2,LR_C=0.01
KRTAP13-2,0.022114138255111052,2,LR_C=0.01
SPDYA,0.02214187927837489,2,LR_C=0.01
AC022748.1,0.02237856757569054,2,LR_C=0.01
KCNJ6,0.022427491172808265,2,LR_C=0.01
ST8SIA3,0.022478196625096415,2,LR_C=0.01
AC135178.3,0.022605615478946295,2,LR_C=0.01
BX119927.1,0.02261097555110034,2,LR_C=0.01
MIR561,0.0229645579846447,2,LR_C=0.01
ZNF723,0.022968114410535742,2,LR_C=0.01
AC004899.1,0.0230217288675053,2,LR_C=0.01
AP000708.1,0.02316744901943893,2,LR_C=0.01
OR8A1,0.02367828345943896,2,LR_C=0.01
AL590135.1,0.023831666044284973,2,LR_C=0.01
KRT8P18,0.023902770533174116,2,LR_C=0.01
AC116562.4,0.024216713180731087,2,LR_C=0.01
IGHV3-72,0.02427885250270678,2,LR_C=0.01
UBE3AP2,0.024294076964560925,2,LR_C=0.01
AL512353.2,0.0032209706446868396,3,LR_C=0.01
HMGB1P4,0.004413364649250461,3,LR_C=0.01
IGKV3-7,0.004706582379807852,3,LR_C=0.01
AL513523.1,0.00563576740097287,3,LR_C=0.01
CCND2,0.005717175765893911,3,LR_C=0.01
NPM1P9,0.005776858224111265,3,LR_C=0.01
LINC01419,0.006012403672068438,3,LR_C=0.01
AC147055.1,0.006527349944263729,3,LR_C=0.01
RPL22P7,0.007273317141085599,3,LR_C=0.01
MIR181A2,0.007367956935090794,3,LR_C=0.01
PRSS53,0.007395456861328855,3,LR_C=0.01
RPS2P1,0.008359577855093078,3,LR_C=0.01
SH3BP5-AS1,0.008488854105501481,3,LR_C=0.01
IL10RB-AS1,0.009588772396141344,3,LR_C=0.01
AC007547.1,0.009773220313948278,3,LR_C=0.01
FBXO16,0.010219618327081341,3,LR_C=0.01
KRT18P26,0.010437581798909025,3,LR_C=0.01
RPL10P1,0.010623500336604265,3,LR_C=0.01
ASAH2B,0.010771078113415863,3,LR_C=0.01
RAD51AP1P1,0.011046378512707407,3,LR_C=0.01
AC108734.1,0.011205932975889963,3,LR_C=0.01
ZNF725P,0.011226402398115936,3,LR_C=0.01
AP000350.2,0.011420401963197822,3,LR_C=0.01
MAFG,0.011773456806284398,3,LR_C=0.01
RPS26P2,0.011820578307686545,3,LR_C=0.01
PPIAP13,0.012008738175007324,3,LR_C=0.01
RPL7P48,0.012270543977683266,3,LR_C=0.01
RPL7P8,0.012446375977162976,3,LR_C=0.01
CXCL9,0.012497157680024053,3,LR_C=0.01
AC009088.4,0.012666116765194066,3,LR_C=0.01
UBD,0.012673465965069857,3,LR_C=0.01
IGKV3D-7,0.012944569829860432,3,LR_C=0.01
HMGN2P21,0.013028791668641519,3,LR_C=0.01
RN7SL665P,0.013099408532135585,3,LR_C=0.01
EEF1GP3,0.013170486210672669,3,LR_C=0.01
DEFB115,0.013178965606921186,3,LR_C=0.01
ATP1A1-AS1,0.013289609737796197,3,LR_C=0.01
RF00405,0.013587453441926115,3,LR_C=0.01
OR51K1P,0.013613307730914598,3,LR_C=0.01
IQCB2P,0.013687734568151437,3,LR_C=0.01
AC138749.4,0.01375050598878288,3,LR_C=0.01
AC091304.10,0.013932221386294389,3,LR_C=0.01
AC243965.2,0.014267423501096334,3,LR_C=0.01
IGKJ5,0.014356750011851443,3,LR_C=0.01
NPM1P5,0.014418770850550221,3,LR_C=0.01
RPL12P15,0.014462500390952189,3,LR_C=0.01
PGK1P2,0.014711159871867743,3,LR_C=0.01
HCST,0.014782101197560595,3,LR_C=0.01
ZNF723,0.015002054377536846,3,LR_C=0.01
WBP11P1,0.0150989445849061,3,LR_C=0.01
IGKV3OR2-268,0.015114258230652522,3,LR_C=0.01
SMARCE1P3,0.015526231939097888,3,LR_C=0.01
AC007683.1,0.015685586972227175,3,LR_C=0.01
AC241584.1,0.015713015544285388,3,LR_C=0.01
CPSF1P1,0.0158698161134268,3,LR_C=0.01
AC106865.1,0.01605573607711386,3,LR_C=0.01
RPL23AP31,0.016244806958799013,3,LR_C=0.01
HIST1H2AA,0.016280158523722443,3,LR_C=0.01
TMEM91,0.016369107420266742,3,LR_C=0.01
WDR89,0.016453840002647862,3,LR_C=0.01
SNORD114-6,0.016525119818875365,3,LR_C=0.01
LPCAT2,0.016833976258582274,3,LR_C=0.01
IGLC5,0.016888978785488153,3,LR_C=0.01
GXYLT1P4,0.016949409501001274,3,LR_C=0.01
AC025459.1,0.017084797846118917,3,LR_C=0.01
TMPOP2,0.017178574789789576,3,LR_C=0.01
SNCA,0.01728192957623429,3,LR_C=0.01
RPL17P25,0.01753690000775554,3,LR_C=0.01
C11orf80,0.0175535507977511,3,LR_C=0.01
AC005324.3,0.0176464944567965,3,LR_C=0.01
ATP5MGL,0.017671089108531025,3,LR_C=0.01
WBP2NL,0.017827627050179647,3,LR_C=0.01
RPL21P12,0.017842078081054626,3,LR_C=0.01
ANKHD1-EIF4EBP3,0.018232511037444898,3,LR_C=0.01
AP001120.3,0.018395939552513584,3,LR_C=0.01
PSMA6P2,0.018502358477429138,3,LR_C=0.01
RN7SL230P,0.01855905774982828,3,LR_C=0.01
AC124916.1,0.0185645932645613,3,LR_C=0.01
CU459211.1,0.018577080300061995,3,LR_C=0.01
SLC9A7P1,0.018620282257676233,3,LR_C=0.01
ZNF37BP,0.0037200247378286694,1,LR_C=0.1
INSIG2,0.003864298191806917,1,LR_C=0.1
BBS1,0.005242792733255075,1,LR_C=0.1
PGBD5,0.005905541209501991,1,LR_C=0.1
LACC1,0.006909761828151943,1,LR_C=0.1
PHBP20,0.007260564506216574,1,LR_C=0.1
PRRT2,0.008064880377924858,1,LR_C=0.1
MIR606,0.008828250609770045,1,LR_C=0.1
C1QBPP2,0.009252191020473222,1,LR_C=0.1
AC010168.2,0.010261867083239217,1,LR_C=0.1
AL138820.1,0.010343212124058027,1,LR_C=0.1
LAT,0.010509515920810663,1,LR_C=0.1
AC105429.2,0.011344764366911488,1,LR_C=0.1
MILR1,0.011412180951111527,1,LR_C=0.1
AL513523.1,0.012415128177661322,1,LR_C=0.1
MIR181A2,0.01254973961473736,1,LR_C=0.1
KRT18P18,0.012793793479314789,1,LR_C=0.1
AC127070.4,0.013432828228530407,1,LR_C=0.1
AC017083.3,0.013925371661495578,1,LR_C=0.1
AC010328.2,0.014749195483050427,1,LR_C=0.1
TCTA,0.01488709355703722,1,LR_C=0.1
IGHV3-22,0.015411347692396162,1,LR_C=0.1
HIST1H2AA,0.015524743844819316,1,LR_C=0.1
AC108471.2,0.015787737569463004,1,LR_C=0.1
OR7E109P,0.015842852330242792,1,LR_C=0.1
AC009779.4,0.015892392340900445,1,LR_C=0.1
BRI3P1,0.016138229063869983,1,LR_C=0.1
PPIAP2,0.016281349896276328,1,LR_C=0.1
PPIAP58,0.017148401375519845,1,LR_C=0.1
RAD51AP1P1,0.017354700632084955,1,LR_C=0.1
TCERG1L,0.017764745282208574,1,LR_C=0.1
SGSM1,0.017932155952215707,1,LR_C=0.1
AC012618.2,0.018244820524033353,1,LR_C=0.1
AL132800.1,0.01843475505824981,1,LR_C=0.1
IGKV1D-16,0.018533956347101217,1,LR_C=0.1
AC124916.1,0.01857051848645135,1,LR_C=0.1
AC074276.1,0.018795256860122872,1,LR_C=0.1
