epoch,train_loss,val_loss
1,3.148605007595486,1.6456938187281291
2,1.649879699283176,1.5079830090204875
3,1.5689134332868788,1.4751451810201008
4,1.5410057915581596,1.4602465629577637
5,1.525810596677992,1.4503000179926555
6,1.517248641120063,1.4452957113583882
7,1.5113455454508464,1.441644589106242
8,1.5069439676072862,1.4378602504730225
9,1.503682353761461,1.4361729224522908
10,1.5013889736599393,1.434091289838155
11,1.499437729517619,1.4327759742736816
12,1.4976943280961779,1.4316250483194988
13,1.4963036113315158,1.4307127594947815
14,1.4952863375345866,1.4303403695424397
15,1.494360801908705,1.4298092126846313
16,1.4936085595024957,1.4288420875867207
17,1.492700301276313,1.4284409681955974
18,1.49220978418986,1.4278510411580403
19,1.4914842605590821,1.4279552300771077
20,1.4906312147776286,1.4277815620104473
21,1.490312507417467,1.4272283514340718
22,1.489688719643487,1.4272706111272175
23,1.4895984119839139,1.4272874395052593
24,1.488528807957967,1.427036186059316
25,1.4883504655626085,1.428020457426707
26,1.4865052064259847,1.4284218947092693
27,1.4863317913479275,1.4279418587684631
28,1.4848114914364285,1.4279494682947795
29,1.4840626822577583,1.4301488200823467
30,1.4819305896759034,1.4290103514989216
31,1.479188542895847,1.4314489761988323
32,1.4767381456163196,1.4309862057367961
33,1.4733550707499186,1.4306671818097432
34,1.4679013729095458,1.4399733742078145
35,1.464861355887519,1.4435948332150776
36,1.4620108763376871,1.4390894174575806
37,1.4548143015967474,1.4359186887741089
38,1.4486479918162027,1.4460730353991191
39,1.4390229913923476,1.4550122618675232
40,1.4324103832244872,1.4429739912350972
41,1.4258747047848173,1.445006291071574
42,1.4149521509806315,1.4630022843678792
43,1.4130297713809543,1.4725522796312969
44,1.408166265487671,1.4759857257207234
45,1.40336823993259,1.4658371210098267
46,1.4003877586788602,1.4797415733337402
47,1.394389311472575,1.4665725827217102
48,1.3937530093722874,1.4703822334607441
49,1.3912037796444363,1.4654518365859985
50,1.3931723170810275,1.481377402941386
