feature,padj,fold,model
CFH,0.9998616339428735,3,LR_C=0.01
PDK4,0.9998616339428735,3,LR_C=0.01
ARF5,0.9998616339428735,3,LR_C=0.01
SLC7A2,0.9998616339428735,3,LR_C=0.01
ALS2,0.9998616339428735,3,LR_C=0.01
M6PR,0.9998616339428735,3,LR_C=0.01
AOC1,0.9998616339428735,3,LR_C=0.01
RAD52,0.9998616339428735,3,LR_C=0.01
CYP51A1,0.9998616339428735,3,LR_C=0.01
RALA,0.9998616339428735,3,LR_C=0.01
SLC25A13,0.9998616339428735,3,LR_C=0.01
FGF8,0.11228730700315528,1,LR_C=0.1
AP2B1,0.9995443869753019,1,LR_C=0.1
REX1BD,0.9995443869753019,1,LR_C=0.1
MYCBP2,0.9995443869753019,1,LR_C=0.1
ABCB4,0.9995443869753019,1,LR_C=0.1
PON1,0.9995443869753019,1,LR_C=0.1
ACSM3,0.9995443869753019,1,LR_C=0.1
MCUB,0.9995443869753019,1,LR_C=0.1
CALCR,0.9995443869753019,1,LR_C=0.1
CFH,0.9995443869753019,1,LR_C=0.1
PDK4,0.9995443869753019,1,LR_C=0.1
ARF5,0.9995443869753019,1,LR_C=0.1
SLC7A2,0.9995443869753019,1,LR_C=0.1
ALS2,0.9995443869753019,1,LR_C=0.1
M6PR,0.9995443869753019,1,LR_C=0.1
AOC1,0.9995443869753019,1,LR_C=0.1
RAD52,0.9995443869753019,1,LR_C=0.1
CYP51A1,0.9995443869753019,1,LR_C=0.1
RALA,0.9995443869753019,1,LR_C=0.1
SLC25A13,0.9995443869753019,1,LR_C=0.1
OLIG2,0.5182085863045297,2,LR_C=0.1
KCNN2,0.5182085863045297,2,LR_C=0.1
LRP12,0.5954324521013477,2,LR_C=0.1
NCAPD2,0.8470482472363444,2,LR_C=0.1
MLXIPL,0.8470482472363444,2,LR_C=0.1
MASP2,0.8470482472363444,2,LR_C=0.1
CSDE1,0.8470482472363444,2,LR_C=0.1
IL32,0.8470482472363444,2,LR_C=0.1
JARID2,0.8470482472363444,2,LR_C=0.1
USH1C,0.8470482472363444,2,LR_C=0.1
CFH,0.8470482472363444,2,LR_C=0.1
SLC25A13,0.8470482472363444,2,LR_C=0.1
ARF5,0.8470482472363444,2,LR_C=0.1
SLC7A2,0.8470482472363444,2,LR_C=0.1
M6PR,0.8470482472363444,2,LR_C=0.1
AOC1,0.8470482472363444,2,LR_C=0.1
RAD52,0.8470482472363444,2,LR_C=0.1
CYP51A1,0.8470482472363444,2,LR_C=0.1
AP2B1,0.8470482472363444,2,LR_C=0.1
RALA,0.8470482472363444,2,LR_C=0.1
PBK,0.007159040720576393,3,LR_C=0.1
AP2B1,0.9998616339428735,3,LR_C=0.1
REX1BD,0.9998616339428735,3,LR_C=0.1
MYCBP2,0.9998616339428735,3,LR_C=0.1
ABCB4,0.9998616339428735,3,LR_C=0.1
PON1,0.9998616339428735,3,LR_C=0.1
ACSM3,0.9998616339428735,3,LR_C=0.1
MCUB,0.9998616339428735,3,LR_C=0.1
CALCR,0.9998616339428735,3,LR_C=0.1
CFH,0.9998616339428735,3,LR_C=0.1
PDK4,0.9998616339428735,3,LR_C=0.1
ARF5,0.9998616339428735,3,LR_C=0.1
SLC7A2,0.9998616339428735,3,LR_C=0.1
ALS2,0.9998616339428735,3,LR_C=0.1
M6PR,0.9998616339428735,3,LR_C=0.1
AOC1,0.9998616339428735,3,LR_C=0.1
RAD52,0.9998616339428735,3,LR_C=0.1
CYP51A1,0.9998616339428735,3,LR_C=0.1
RALA,0.9998616339428735,3,LR_C=0.1
SLC25A13,0.9998616339428735,3,LR_C=0.1
FGF8,0.11228730700315528,1,LR_C=1
AP2B1,0.9995443869753019,1,LR_C=1
REX1BD,0.9995443869753019,1,LR_C=1
MYCBP2,0.9995443869753019,1,LR_C=1
ABCB4,0.9995443869753019,1,LR_C=1
PON1,0.9995443869753019,1,LR_C=1
ACSM3,0.9995443869753019,1,LR_C=1
MCUB,0.9995443869753019,1,LR_C=1
CALCR,0.9995443869753019,1,LR_C=1
CFH,0.9995443869753019,1,LR_C=1
PDK4,0.9995443869753019,1,LR_C=1
ARF5,0.9995443869753019,1,LR_C=1
SLC7A2,0.9995443869753019,1,LR_C=1
ALS2,0.9995443869753019,1,LR_C=1
M6PR,0.9995443869753019,1,LR_C=1
AOC1,0.9995443869753019,1,LR_C=1
RAD52,0.9995443869753019,1,LR_C=1
CYP51A1,0.9995443869753019,1,LR_C=1
RALA,0.9995443869753019,1,LR_C=1
SLC25A13,0.9995443869753019,1,LR_C=1
OLIG2,0.5182085863045297,2,LR_C=1
KCNN2,0.5182085863045297,2,LR_C=1
LRP12,0.5954324521013477,2,LR_C=1
NCAPD2,0.8470482472363444,2,LR_C=1
MLXIPL,0.8470482472363444,2,LR_C=1
MASP2,0.8470482472363444,2,LR_C=1
CSDE1,0.8470482472363444,2,LR_C=1
IL32,0.8470482472363444,2,LR_C=1
JARID2,0.8470482472363444,2,LR_C=1
USH1C,0.8470482472363444,2,LR_C=1
CFH,0.8470482472363444,2,LR_C=1
SLC25A13,0.8470482472363444,2,LR_C=1
ARF5,0.8470482472363444,2,LR_C=1
SLC7A2,0.8470482472363444,2,LR_C=1
M6PR,0.8470482472363444,2,LR_C=1
AOC1,0.8470482472363444,2,LR_C=1
RAD52,0.8470482472363444,2,LR_C=1
CYP51A1,0.8470482472363444,2,LR_C=1
AP2B1,0.8470482472363444,2,LR_C=1
RALA,0.8470482472363444,2,LR_C=1
PBK,0.007159040720576393,3,LR_C=1
AP2B1,0.9998616339428735,3,LR_C=1
REX1BD,0.9998616339428735,3,LR_C=1
MYCBP2,0.9998616339428735,3,LR_C=1
ABCB4,0.9998616339428735,3,LR_C=1
PON1,0.9998616339428735,3,LR_C=1
ACSM3,0.9998616339428735,3,LR_C=1
MCUB,0.9998616339428735,3,LR_C=1
CALCR,0.9998616339428735,3,LR_C=1
CFH,0.9998616339428735,3,LR_C=1
PDK4,0.9998616339428735,3,LR_C=1
ARF5,0.9998616339428735,3,LR_C=1
SLC7A2,0.9998616339428735,3,LR_C=1
ALS2,0.9998616339428735,3,LR_C=1
M6PR,0.9998616339428735,3,LR_C=1
AOC1,0.9998616339428735,3,LR_C=1
RAD52,0.9998616339428735,3,LR_C=1
CYP51A1,0.9998616339428735,3,LR_C=1
RALA,0.9998616339428735,3,LR_C=1
SLC25A13,0.9998616339428735,3,LR_C=1
