feature,padj,fold,model
MCUB,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
CALCR,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
SLC25A13,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
PDK4,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
ARF5,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
SLC7A2,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
ALS2,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
M6PR,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
AOC1,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
RAD52,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
CYP51A1,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
RALA,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
USH1C,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
CFH,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
AP2B1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
REX1BD,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
MYCBP2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
ABCB4,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
PON1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
ACSM3,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
MCUB,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
CALCR,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
SLC25A13,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
PDK4,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
ARF5,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
SLC7A2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
ALS2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
M6PR,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
AOC1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
RAD52,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
CYP51A1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
RALA,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=10
