epoch,train_loss,val_loss
1,4.829483016331991,3.2570319175720215
2,2.3494478861490884,2.127618908882141
3,1.8553053379058837,1.7962311506271362
4,1.7016063849131267,1.6828651428222656
5,1.638029940923055,1.6263957023620605
6,1.603306770324707,1.5908294916152954
7,1.580082368850708,1.5638517141342163
8,1.5635620752970378,1.5498509407043457
9,1.5531380335489908,1.538912296295166
10,1.5448072751363118,1.5252938270568848
11,1.5369803746541342,1.5176117420196533
12,1.5304895559946696,1.5113613605499268
13,1.525999116897583,1.505191683769226
14,1.5214180151621501,1.5017002820968628
15,1.5191285133361816,1.498336672782898
16,1.5138674259185791,1.4916436672210693
17,1.510529104868571,1.490801453590393
18,1.5091463724772136,1.4906156063079834
19,1.5062973340352377,1.4939852952957153
20,1.5017283757527669,1.487592339515686
21,1.4993428389231365,1.4820150136947632
22,1.4944579919179282,1.4812054634094238
23,1.491255776087443,1.4822115898132324
24,1.4856305122375488,1.4893757104873657
25,1.4850138187408448,1.4838807582855225
26,1.4793991088867187,1.4844505786895752
27,1.4731839021046957,1.495982050895691
28,1.4669631481170655,1.4773402214050293
29,1.4541579564412435,1.491552710533142
30,1.4493365605672202,1.5014532804489136
31,1.434277598063151,1.4990177154541016
32,1.4263678073883057,1.5250123739242554
33,1.4238595485687255,1.494517207145691
34,1.4171525478363036,1.4906063079833984
35,1.3950161774953207,1.5194050073623657
36,1.3827826817830404,1.539424180984497
37,1.359968900680542,1.5245283842086792
38,1.3402037143707275,1.5245678424835205
39,1.326331090927124,1.5465736389160156
40,1.3272766590118408,1.5380584001541138
41,1.3032656192779541,1.5925662517547607
42,1.2957168102264405,1.550948143005371
43,1.284093713760376,1.5376591682434082
44,1.2632489681243897,1.5857889652252197
45,1.2644195079803466,1.5728802680969238
46,1.259817934036255,1.5734875202178955
47,1.253874905904134,1.5769141912460327
48,1.2535079002380372,1.5703201293945312
49,1.2480825106302897,1.5904713869094849
50,1.2497190157572429,1.584877610206604
