epoch,train_loss,val_loss
1,4.7728970368703205,3.3375003337860107
2,2.3434457778930664,2.273266911506653
3,1.8502498626708985,1.90253484249115
4,1.700914478302002,1.746817946434021
5,1.6404074668884276,1.660536766052246
6,1.6046244303385417,1.6165974140167236
7,1.582466681798299,1.5805919170379639
8,1.5667346318562825,1.5595437288284302
9,1.5565131028493246,1.5441079139709473
10,1.547214682896932,1.5317333936691284
11,1.5402155240376791,1.516287088394165
12,1.5346253712972004,1.5090575218200684
13,1.5294343789418539,1.50016450881958
14,1.5247525850931802,1.4949984550476074
15,1.5219086329142253,1.489314079284668
16,1.5188347180684407,1.4847936630249023
17,1.5160670280456543,1.4816334247589111
18,1.5151426315307617,1.4794708490371704
19,1.5121992111206055,1.4756742715835571
20,1.510019588470459,1.4727108478546143
21,1.508625332514445,1.4711754322052002
22,1.5068312327067057,1.4720962047576904
23,1.5056134064992268,1.4668681621551514
24,1.5036450544993083,1.4665261507034302
25,1.502056090037028,1.46596360206604
26,1.5016419251759847,1.4652025699615479
27,1.4997430006663004,1.4622029066085815
28,1.4982290744781495,1.4631025791168213
29,1.4970533529917398,1.4671636819839478
30,1.496833070119222,1.4599772691726685
31,1.4944684346516928,1.4611636400222778
32,1.4930264790852865,1.462309718132019
33,1.4925179481506348,1.4576236009597778
34,1.4914835611979167,1.4579150676727295
35,1.488596534729004,1.4576846361160278
36,1.4877742767333983,1.4564944505691528
37,1.4853719234466554,1.457339882850647
38,1.4845779259999594,1.454896330833435
39,1.483034372329712,1.4548413753509521
40,1.4828979651133218,1.4575389623641968
41,1.4809332211812338,1.4543695449829102
42,1.4791157404581705,1.4554252624511719
43,1.4784045855204264,1.4520343542099
44,1.4755141735076904,1.4538538455963135
45,1.4752883593241373,1.4532732963562012
46,1.4746713956197104,1.4514751434326172
47,1.4724896589914958,1.4525004625320435
48,1.4731727282206217,1.4531461000442505
49,1.4734007040659587,1.4510685205459595
50,1.4740296681722005,1.450261116027832
