epoch,train_loss,val_loss
1,5.745599222183228,3.6972458362579346
2,2.445057916641235,2.3068230152130127
3,1.8957708994547526,1.9284942150115967
4,1.7247622648874918,1.7762037515640259
5,1.6584844271341959,1.6826879978179932
6,1.6204840977986654,1.6474320888519287
7,1.5948490937550863,1.6115795373916626
8,1.5782796382904052,1.585975170135498
9,1.56700603167216,1.565746545791626
10,1.5568658192952474,1.556469440460205
11,1.5494371414184571,1.542279601097107
12,1.5424899419148763,1.5310310125350952
13,1.5368516763051352,1.5228204727172852
14,1.5324551900227865,1.517198085784912
15,1.5287580649058023,1.5127977132797241
16,1.5252468268076578,1.5058568716049194
17,1.5227923711140952,1.501186728477478
18,1.5212096373240154,1.498963713645935
19,1.5180901050567628,1.4937169551849365
20,1.5155489126841226,1.492383599281311
21,1.5143004576365153,1.4878296852111816
22,1.5122725168863933,1.4839770793914795
23,1.511227289835612,1.4837065935134888
24,1.5096580664316812,1.4853830337524414
25,1.5087146282196044,1.4807324409484863
26,1.5077995777130127,1.4777449369430542
27,1.5062070846557618,1.4762028455734253
28,1.5051611582438151,1.4765568971633911
29,1.5047277450561523,1.4732933044433594
30,1.5031747976938883,1.4708411693572998
31,1.5021524906158448,1.4706850051879883
32,1.5013542493184409,1.469254493713379
33,1.501116943359375,1.4687976837158203
34,1.4997037728627522,1.4693009853363037
35,1.4993542512257894,1.4670525789260864
36,1.498476775487264,1.4670124053955078
37,1.4977965513865152,1.4658302068710327
38,1.4971734205881755,1.464728593826294
39,1.4964722315470378,1.4656072854995728
40,1.4957677523295085,1.4636669158935547
41,1.49558744430542,1.464972734451294
42,1.4951659838358562,1.4632207155227661
43,1.494588836034139,1.4630321264266968
44,1.4936304092407227,1.4638915061950684
45,1.4945535024007162,1.4630086421966553
46,1.494353707631429,1.4632015228271484
47,1.4933783849080404,1.4630359411239624
48,1.4936665217081706,1.4633089303970337
49,1.493309783935547,1.463042140007019
50,1.4938408056894938,1.4636094570159912
